AK-Logger v1.0
Datum: 1900-1-1

Timestamp;Temperature;Humidity;
11:9:14;17.31;70.29;
11:9:15;26.68;64.17;
11:9:16;20.86;44.93;
11:9:17;24.48;43.47;
11:9:18;27.26;78.53;
11:9:19;15.25;54.11;
11:9:20;20.73;55.13;
11:9:21;19.90;30.93;
11:9:22;20.94;31.54;
11:9:23;27.41;45.35;
11:9:24;17.64;40.23;
11:9:25;23.97;54.42;
11:9:26;20.51;40.82;
11:9:27;28.16;48.43;
11:9:28;15.72;52.47;
11:9:29;28.87;36.41;
11:9:30;21.59;41.67;
11:9:31;22.14;60.59;
11:9:32;18.85;74.93;
11:9:33;25.73;49.15;
11:9:34;27.76;46.12;
11:9:35;28.13;39.00;
11:9:36;18.36;69.86;
11:9:37;28.02;32.77;
11:9:38;17.47;67.83;
11:9:39;27.27;67.15;
11:9:40;29.39;50.29;
11:9:41;15.91;79.83;
11:9:42;29.50;77.64;
11:9:43;23.08;45.32;
11:9:44;29.24;43.27;
11:9:45;16.14;37.87;
11:9:46;15.99;36.08;
11:9:47;24.39;42.22;
11:9:48;16.90;37.92;
11:9:49;26.61;57.45;
11:9:50;21.35;43.88;
11:9:51;21.40;45.16;
11:9:52;23.97;71.04;
11:9:53;25.01;49.13;
11:9:54;24.26;32.35;
11:9:55;23.85;30.01;
11:9:56;16.77;33.53;
11:9:57;28.26;45.17;
11:9:58;26.20;73.87;
11:9:59;22.73;36.35;
11:10:0;24.12;34.81;
11:10:1;22.83;33.91;
11:10:2;15.40;65.59;
11:10:3;16.97;64.51;
11:10:4;17.24;51.21;
11:10:5;22.12;78.92;
11:10:6;24.52;61.94;
11:10:7;22.82;48.60;
11:10:8;19.41;76.74;
11:10:9;15.51;33.61;
11:10:10;18.45;71.37;
11:10:11;26.33;47.68;
11:10:12;27.39;57.15;
11:10:13;18.15;71.05;
11:10:14;25.39;60.22;
11:10:15;17.61;37.76;
11:10:16;19.21;67.14;
11:10:17;20.23;41.49;
11:10:18;24.73;58.04;
11:10:19;28.33;44.91;
11:10:20;21.39;34.82;
11:10:21;22.65;69.18;
11:10:22;28.48;50.55;
11:10:23;17.14;49.26;
11:10:24;24.96;32.56;
11:10:25;25.63;39.68;
11:10:26;29.62;60.06;
11:10:27;15.74;63.80;
11:10:28;20.65;66.02;
11:10:29;27.89;75.18;
11:10:30;18.89;78.44;
11:10:31;20.97;69.26;
11:10:32;20.19;63.61;
11:10:33;28.58;71.90;
11:10:34;28.11;79.00;
11:10:35;18.64;72.03;
11:10:36;29.10;42.62;
11:10:37;28.57;70.67;
11:10:38;28.58;79.37;
11:10:39;21.30;60.40;
11:10:40;15.03;77.25;
11:10:41;17.88;48.75;
11:10:42;17.75;65.71;
11:10:43;29.43;62.56;
11:10:44;22.16;79.99;
11:10:45;16.80;32.56;
11:10:46;27.21;77.45;
11:10:47;21.72;48.59;
11:10:48;19.97;63.38;
11:10:49;21.00;55.50;
11:10:50;17.07;63.19;
11:10:51;26.22;67.77;
11:10:52;17.25;43.55;
11:10:53;21.89;56.31;
11:10:54;24.19;36.91;
11:10:55;26.21;71.36;
11:10:56;15.38;46.12;
11:10:57;24.05;30.32;
11:10:58;18.11;55.62;
11:10:59;26.00;34.88;
11:11:0;16.86;32.43;
11:11:1;21.73;73.99;
11:11:2;24.51;56.71;
11:11:3;26.38;41.68;
11:11:4;23.13;69.39;
11:11:5;19.19;58.78;
11:11:6;16.19;61.59;
11:11:7;24.06;71.29;
11:11:8;25.37;67.91;
11:11:9;20.90;69.74;
11:11:10;19.01;33.84;
11:11:11;18.00;40.86;
11:11:12;23.38;36.74;
11:11:13;17.59;63.03;
11:11:14;15.36;48.45;
11:11:15;16.70;40.37;
11:11:16;17.19;62.62;
11:11:17;15.58;42.96;
11:11:18;29.09;38.37;
11:11:19;29.40;66.24;
11:11:20;27.68;57.36;
11:11:21;20.22;59.59;
11:11:22;23.95;79.51;
11:11:23;22.69;48.73;
11:11:24;27.46;71.39;
11:11:25;19.39;78.96;
11:11:26;29.38;61.27;
11:11:27;23.18;34.14;
11:11:28;17.91;68.71;
11:11:29;25.62;71.06;
11:11:30;20.71;40.33;
11:11:31;29.50;56.21;
11:11:32;21.54;71.54;
11:11:33;23.51;61.94;
11:11:34;16.27;79.70;
11:11:35;21.60;45.23;
11:11:36;23.66;79.60;
11:11:37;25.90;76.79;
11:11:38;22.16;69.52;
11:11:39;18.40;39.06;
11:11:40;20.47;69.74;
11:11:41;21.29;75.37;
11:11:42;27.34;55.89;
11:11:43;15.35;63.23;
11:11:44;24.21;76.90;
11:11:45;26.20;56.20;
11:11:46;27.78;54.08;
11:11:47;17.01;57.19;
11:11:48;19.97;70.36;
11:11:49;25.88;38.42;
11:11:50;20.73;74.88;
11:11:51;20.71;39.44;
11:11:52;26.58;33.29;
11:11:53;22.99;47.53;
11:11:54;18.05;39.87;
11:11:55;21.56;73.95;
11:11:56;29.74;69.97;
11:11:57;24.35;42.74;
11:11:58;16.08;51.49;
11:11:59;21.82;37.95;
11:12:0;19.09;41.37;
11:12:1;28.58;32.36;
11:12:2;19.49;51.42;
11:12:3;15.34;59.29;
11:12:4;28.31;60.87;
11:12:5;16.92;60.94;
11:12:6;15.70;41.87;
11:12:7;16.62;30.95;
11:12:8;28.21;38.68;
11:12:9;21.08;77.39;
11:12:10;19.35;55.12;
11:12:11;18.70;57.78;
11:12:12;24.32;54.25;
11:12:13;15.43;78.33;
11:12:14;17.17;77.05;
11:12:15;17.76;69.43;
11:12:16;18.72;52.75;
11:12:17;19.51;46.38;
11:12:18;18.48;44.87;
11:12:19;22.53;56.16;
11:12:20;15.92;64.19;
11:12:21;24.49;41.16;
11:12:22;29.00;50.59;
11:12:23;23.48;55.87;
11:12:24;20.20;36.85;
11:12:25;21.68;68.71;
11:12:26;15.60;59.26;
11:12:27;27.39;44.06;
11:12:28;26.64;56.76;
11:12:29;25.17;76.48;
11:12:30;26.93;42.73;
11:12:31;21.03;38.35;
11:12:32;29.26;62.01;
11:12:33;20.64;59.39;
11:12:34;19.91;68.65;
11:12:35;23.76;53.39;
11:12:36;17.17;52.19;
11:12:37;16.09;42.56;
11:12:38;16.74;32.86;
11:12:39;26.62;65.41;
11:12:40;22.89;79.86;
11:12:41;16.06;67.37;
11:12:42;18.80;57.68;
11:12:43;26.73;36.83;
11:12:44;28.55;54.06;
11:12:45;15.36;62.31;
11:12:46;18.56;60.99;
11:12:47;21.75;62.29;
11:12:48;20.74;48.21;
11:12:49;24.32;42.84;
11:12:50;24.04;77.06;
11:12:51;24.51;62.91;
11:12:52;21.76;60.41;
11:12:53;23.55;35.17;
11:12:54;24.82;36.86;
11:12:55;24.62;77.06;
11:12:56;29.37;50.56;
11:12:57;25.78;41.07;
11:12:58;20.19;30.87;
11:12:59;21.32;69.05;
11:13:0;18.46;33.56;
11:13:1;27.96;43.03;
11:13:2;28.61;59.78;
11:13:3;26.82;75.67;
11:13:4;28.86;36.65;
11:13:5;27.83;63.46;
11:13:6;29.71;38.52;
11:13:7;21.51;50.68;
11:13:8;19.88;68.35;
11:13:9;27.83;46.55;
11:13:10;27.08;60.54;
11:13:11;26.00;64.06;
11:13:12;25.40;76.49;
11:13:13;18.68;37.57;
11:13:14;20.36;46.15;
11:13:15;18.52;49.71;
11:13:16;25.45;36.43;
11:13:17;17.67;31.29;
11:13:18;18.70;34.29;
11:13:19;26.70;69.86;
11:13:20;20.02;35.89;
11:13:21;27.56;52.02;
11:13:22;19.89;76.01;
11:13:23;27.12;54.55;
11:13:24;17.47;67.84;
11:13:25;19.80;48.59;
11:13:26;19.28;61.18;
11:13:27;21.23;58.19;
11:13:28;18.88;60.19;
11:13:29;21.73;47.95;
11:13:30;18.97;52.78;
11:13:31;28.91;52.82;
11:13:32;29.56;39.80;
11:13:33;18.43;58.83;
11:13:34;19.12;39.74;
11:13:35;22.92;38.92;
11:13:36;18.34;57.06;
11:13:37;22.31;45.31;
11:13:38;16.86;49.59;
11:13:39;16.24;76.11;
11:13:40;27.13;54.79;
11:13:41;17.85;63.33;
11:13:42;23.02;39.32;
11:13:43;16.02;34.72;
11:13:44;18.44;41.21;
11:13:45;27.26;33.44;
11:13:46;24.86;51.52;
11:13:47;29.47;31.59;
11:13:48;28.36;67.95;
11:13:49;27.85;42.25;
11:13:50;28.43;56.09;
11:13:51;29.67;64.94;
11:13:52;20.66;74.80;
11:13:53;22.60;78.21;
11:13:54;22.94;30.46;
11:13:55;15.32;46.65;
11:13:56;24.05;46.18;
11:13:57;29.22;50.96;
11:13:58;29.29;36.26;
11:13:59;27.91;34.76;
11:14:0;28.48;61.00;
11:14:1;21.80;48.91;
11:14:2;20.88;49.85;
11:14:3;16.29;36.54;
11:14:4;28.73;62.51;
11:14:5;28.86;32.99;
11:14:6;26.86;37.47;
11:14:7;17.28;55.64;
11:14:8;16.81;74.57;
11:14:9;28.05;57.05;
11:14:10;21.27;78.09;
11:14:11;25.61;47.93;
11:14:12;25.75;51.63;
11:14:13;26.13;79.46;
11:14:14;21.95;79.59;
11:14:15;19.72;41.59;
11:14:16;19.48;32.82;
11:14:17;25.80;66.44;
11:14:18;20.09;68.10;
11:14:19;17.03;31.17;
11:14:20;25.83;73.44;
11:14:21;17.39;51.35;
11:14:22;19.25;42.48;
11:14:23;16.36;47.19;
11:14:24;28.38;59.16;
11:14:25;23.33;43.10;
11:14:26;19.68;57.47;
11:14:27;26.83;46.84;
11:14:28;21.84;41.03;
11:14:29;16.27;68.61;
11:14:30;15.04;51.85;
11:14:31;17.23;75.69;
11:14:32;28.55;70.63;
11:14:33;15.80;79.64;
11:14:34;26.23;30.86;
11:14:35;16.68;43.62;
11:14:36;19.07;41.07;
11:14:37;19.45;44.72;
11:14:38;21.27;33.66;
11:14:39;29.03;59.21;
11:14:40;24.50;31.71;
11:14:41;15.11;53.07;
11:14:42;23.66;34.97;
11:14:43;21.72;46.46;
11:14:44;18.49;47.66;
11:14:45;15.99;76.91;
11:14:46;25.02;36.14;
11:14:47;23.13;79.52;
11:14:48;17.20;37.14;
11:14:49;26.88;62.40;
11:14:50;18.88;77.38;
11:14:51;24.97;72.97;
11:14:52;15.58;45.54;
11:14:53;25.79;73.24;
11:14:54;16.36;33.08;
11:14:55;25.23;44.61;
11:14:56;18.99;38.28;
11:14:57;17.38;30.86;
11:14:58;21.51;61.75;
11:14:59;29.39;37.95;
11:15:0;28.03;78.78;
11:15:1;29.43;39.67;
11:15:2;22.82;38.20;
11:15:3;25.16;60.84;
11:15:4;16.96;75.98;
11:15:5;20.99;34.40;
11:15:6;28.83;60.98;
11:15:7;25.61;42.20;
11:15:8;19.99;43.00;
11:15:9;24.69;43.57;
11:15:10;23.50;61.81;
11:15:11;24.98;66.52;
11:15:12;17.42;78.85;
11:15:13;24.17;51.75;
11:15:14;18.65;55.78;
11:15:15;25.45;67.16;
11:15:16;29.74;46.16;
11:15:17;20.43;41.02;
11:15:18;16.24;52.89;
11:15:19;21.69;70.97;
11:15:20;19.30;77.46;
11:15:21;25.58;47.14;
11:15:22;28.15;31.46;
11:15:23;26.12;50.72;
11:15:24;28.77;42.76;
11:15:25;22.81;53.74;
11:15:26;19.15;36.66;
11:15:27;24.01;69.32;
11:15:28;25.51;45.43;
11:15:29;22.78;76.16;
11:15:30;20.01;63.37;
11:15:31;28.87;41.67;
11:15:32;20.27;31.35;
11:15:33;16.82;56.12;
11:15:34;15.97;49.94;
11:15:35;28.87;62.87;
11:15:36;22.49;74.19;
11:15:37;21.85;32.38;
11:15:38;17.78;52.89;
11:15:39;20.68;48.35;
11:15:40;18.57;45.27;
11:15:41;24.31;34.01;
11:15:42;29.73;78.01;
11:15:43;22.75;48.90;
11:15:44;21.37;48.59;
11:15:45;27.24;33.03;
11:15:46;22.06;30.40;
11:15:47;17.51;63.97;
11:15:48;23.88;51.09;
11:15:49;18.27;35.70;
11:15:50;18.81;54.65;
11:15:51;29.26;32.48;
11:15:52;17.71;52.46;
11:15:53;16.66;74.12;
11:15:54;25.18;38.21;
11:15:55;24.31;53.74;
11:15:56;17.88;66.30;
11:15:57;28.01;59.90;
11:15:58;18.58;36.31;
11:15:59;29.96;59.23;
11:16:0;22.37;63.20;
11:16:1;27.95;60.80;
11:16:2;25.46;38.68;
11:16:3;28.26;47.45;
11:16:4;17.65;34.25;
11:16:5;17.40;68.97;
11:16:6;27.00;62.51;
11:16:7;25.53;58.24;
11:16:8;17.67;71.43;
11:16:9;17.67;38.36;
11:16:10;29.04;41.87;
11:16:11;24.01;31.33;
11:16:12;16.65;63.54;
11:16:13;24.12;64.72;
11:16:14;25.09;51.49;
11:16:15;24.02;59.17;
11:16:16;19.86;45.52;
11:16:17;15.16;42.55;
11:16:18;23.13;58.77;
11:16:19;20.41;48.51;
11:16:20;22.80;51.27;
11:16:21;23.45;39.02;
11:16:22;18.94;64.54;
11:16:23;17.40;37.52;
11:16:24;23.99;34.58;
11:16:25;28.85;37.72;
11:16:26;16.07;47.67;
11:16:27;27.51;72.23;
11:16:28;25.32;44.62;
11:16:29;22.04;37.79;
11:16:30;25.16;56.00;
11:16:31;17.03;31.11;
11:16:32;22.10;71.24;
11:16:33;29.36;69.71;
11:16:34;26.75;40.48;
11:16:35;24.64;47.88;
11:16:36;28.75;49.55;
11:16:37;15.64;34.86;
11:16:38;22.53;52.88;
11:16:39;29.73;30.44;
11:16:40;23.56;79.95;
11:16:41;29.29;67.86;
11:16:42;21.42;48.67;
11:16:43;23.64;73.72;
11:16:44;15.20;69.60;
11:16:45;16.92;37.80;
11:16:46;22.92;65.34;
11:16:47;27.80;65.50;
11:16:48;24.67;76.55;
11:16:49;28.26;38.90;
11:16:50;19.85;65.27;
11:16:51;21.54;42.20;
11:16:52;29.01;50.23;
11:16:53;24.14;73.14;
11:16:54;22.65;79.81;
11:16:55;18.74;66.36;
11:16:56;27.26;47.90;
11:16:57;15.09;70.49;
11:16:58;15.72;52.12;
11:16:59;27.79;52.18;
11:17:0;26.51;68.81;
11:17:1;27.85;46.83;
11:17:2;28.66;43.21;
11:17:3;28.18;70.08;
11:17:4;21.24;72.31;
11:17:5;15.65;75.43;
11:17:6;18.40;70.94;
11:17:7;25.86;35.36;
11:17:8;26.71;76.84;
11:17:9;20.01;56.85;
11:17:10;22.82;76.11;
11:17:11;17.93;61.10;
11:17:12;24.09;71.61;
11:17:13;18.40;34.98;
11:17:14;29.85;34.71;
11:17:15;15.22;75.26;
11:17:16;20.84;38.91;
11:17:17;21.35;37.90;
11:17:18;19.50;59.94;
11:17:19;24.51;74.57;
11:17:20;29.98;76.44;
11:17:21;25.13;51.70;
11:17:22;26.47;49.99;
11:17:23;28.12;51.37;
11:17:24;23.07;31.46;
11:17:25;29.24;52.21;
11:17:26;16.33;58.30;
11:17:27;17.99;62.68;
11:17:28;29.71;74.25;
11:17:29;24.33;44.92;
11:17:30;25.13;61.99;
11:17:31;27.64;76.39;
11:17:32;19.33;46.67;
11:17:33;27.63;69.83;
11:17:34;18.11;79.92;
11:17:35;21.75;51.58;
11:17:36;28.35;48.44;
11:17:37;22.51;65.63;
11:17:38;17.55;77.18;
11:17:39;20.97;47.34;
11:17:40;21.72;77.45;
11:17:41;21.42;66.90;
11:17:42;24.84;74.49;
11:17:43;26.94;59.51;
11:17:44;18.22;40.62;
11:17:45;19.80;56.34;
11:17:46;21.44;77.77;
11:17:47;28.22;59.43;
11:17:48;26.17;54.19;
11:17:49;27.15;50.32;
11:17:50;20.68;61.63;
11:17:51;27.41;67.32;
11:17:52;25.72;41.84;
11:17:53;25.03;53.62;
11:17:54;21.78;41.32;
11:17:55;24.92;43.17;
11:17:56;22.76;60.33;
11:17:57;16.34;69.49;
11:17:58;28.09;55.90;
11:17:59;29.93;37.28;
11:18:0;27.67;44.27;
11:18:1;16.21;65.94;
11:18:2;22.19;46.31;
11:18:3;20.19;46.61;
11:18:4;26.42;71.50;
11:18:5;23.93;33.27;
11:18:6;15.67;51.39;
11:18:7;21.58;72.92;
11:18:8;24.15;63.19;
11:18:9;29.30;64.09;
11:18:10;22.56;64.68;
11:18:11;27.57;70.36;
11:18:12;16.21;39.43;
11:18:13;26.59;79.00;
11:18:14;22.43;40.71;
11:18:15;24.10;69.33;
11:18:16;18.98;67.41;
11:18:17;21.10;38.36;
11:18:18;23.33;67.46;
11:18:19;17.92;53.56;
11:18:20;17.12;64.70;
11:18:21;28.32;38.28;
11:18:22;28.84;31.05;
11:18:23;27.34;78.21;
11:18:24;15.80;36.45;
11:18:25;28.58;30.38;
11:18:26;18.92;41.28;
11:18:27;21.05;37.78;
11:18:28;22.03;41.38;
11:18:29;26.16;56.26;
11:18:30;23.73;51.22;
11:18:31;28.80;63.71;
11:18:32;16.83;57.10;
11:18:33;23.62;59.97;
11:18:34;24.40;63.30;
11:18:35;23.25;47.26;
11:18:36;21.85;71.97;
11:18:37;28.31;68.05;
11:18:38;17.48;79.67;
11:18:39;26.61;73.45;
11:18:40;26.73;60.49;
11:18:41;18.95;39.50;
11:18:42;22.48;62.51;
11:18:43;23.90;74.07;
11:18:44;28.17;50.12;
11:18:45;17.60;38.82;
11:18:46;27.30;76.50;
11:18:47;24.97;75.48;
11:18:48;18.82;40.63;
11:18:49;20.66;46.25;
11:18:50;20.45;68.12;
11:18:51;25.39;61.79;
11:18:52;19.81;39.33;
11:18:53;24.17;30.49;
11:18:54;19.11;36.75;
11:18:55;17.48;33.86;
11:18:56;16.74;39.34;
11:18:57;16.62;66.91;
11:18:58;26.99;72.10;
11:18:59;15.79;43.34;
11:19:0;21.72;45.77;
11:19:1;16.39;61.83;
11:19:2;27.45;54.73;
11:19:3;21.18;50.83;
11:19:4;18.77;48.81;
11:19:5;23.60;77.17;
11:19:6;19.12;46.87;
11:19:7;23.46;78.20;
11:19:8;25.37;40.90;
11:19:9;19.41;73.31;
11:19:10;26.98;68.04;
11:19:11;27.52;44.75;
11:19:12;16.69;31.18;
11:19:13;19.87;63.77;
11:19:14;24.50;69.03;
11:19:15;26.30;78.33;
11:19:16;17.63;63.52;
11:19:17;21.46;51.25;
11:19:18;24.92;30.00;
11:19:19;29.65;30.05;
11:19:20;22.35;47.74;
11:19:21;23.91;71.58;
11:19:22;23.28;46.21;
11:19:23;24.67;57.76;
11:19:24;29.08;40.42;
11:19:25;28.11;70.69;
11:19:26;29.67;47.41;
11:19:27;22.15;46.17;
11:19:28;28.22;60.30;
11:19:29;22.45;48.91;
11:19:30;21.57;72.70;
11:19:31;21.05;45.21;
11:19:32;21.60;56.63;
11:19:33;25.76;45.11;
11:19:34;24.21;62.16;
11:19:35;23.39;68.71;
11:19:36;19.18;41.91;
11:19:37;28.20;54.93;
11:19:38;18.82;70.22;
11:19:39;26.59;44.11;
11:19:40;21.64;30.60;
11:19:41;15.98;57.68;
11:19:42;23.60;73.49;
11:19:43;24.35;73.15;
11:19:44;23.08;34.51;
11:19:45;20.87;63.13;
11:19:46;24.91;62.79;
11:19:47;29.18;75.25;
11:19:48;18.10;75.10;
11:19:49;23.94;40.43;
11:19:50;24.94;75.58;
11:19:51;23.51;79.01;
11:19:52;24.64;46.50;
11:19:53;28.39;63.25;
11:19:54;27.10;69.08;
11:19:55;19.07;55.19;
11:19:56;28.20;69.31;
11:19:57;28.48;42.27;
11:19:58;24.43;53.25;
11:19:59;15.83;75.57;
11:20:0;19.25;74.47;
11:20:1;15.89;35.38;
11:20:2;26.84;44.78;
11:20:3;29.90;50.64;
11:20:4;28.63;42.59;
11:20:5;20.94;71.43;
11:20:6;26.23;46.36;
11:20:7;18.73;67.43;
11:20:8;25.66;65.91;
11:20:9;22.82;60.65;
11:20:10;23.66;49.61;
11:20:11;27.91;33.30;
11:20:12;18.89;64.56;
11:20:13;29.35;53.85;
11:20:14;22.69;68.12;
11:20:15;27.24;71.70;
11:20:16;27.59;77.88;
11:20:17;23.67;65.94;
11:20:18;23.66;76.15;
11:20:19;18.13;65.90;
11:20:20;16.06;30.41;
11:20:21;20.21;74.03;
11:20:22;26.36;49.86;
11:20:23;24.50;48.74;
11:20:24;20.02;55.78;
11:20:25;17.99;46.93;
11:20:26;21.91;67.14;
11:20:27;15.29;77.05;
11:20:28;22.27;32.07;
11:20:29;22.43;79.05;
11:20:30;27.62;45.82;
11:20:31;18.25;76.19;
11:20:32;21.86;50.45;
11:20:33;16.54;71.43;
11:20:34;18.03;64.68;
11:20:35;15.75;50.62;
11:20:36;20.55;74.68;
11:20:37;23.82;39.83;
11:20:38;28.14;71.17;
11:20:39;24.28;33.98;
11:20:40;20.28;57.09;
11:20:41;23.51;65.99;
11:20:42;29.78;36.48;
11:20:43;17.37;46.51;
11:20:44;25.03;45.94;
11:20:45;19.68;74.78;
11:20:46;15.67;70.84;
11:20:47;24.64;60.94;
11:20:48;23.72;30.92;
11:20:49;26.25;55.80;
11:20:50;28.78;73.94;
11:20:51;19.94;43.97;
11:20:52;23.44;40.06;
11:20:53;20.41;44.89;
11:20:54;21.44;32.60;
11:20:55;15.67;52.46;
11:20:56;26.00;61.47;
11:20:57;18.40;38.20;
11:20:58;18.48;67.32;
11:20:59;23.73;67.25;
11:21:0;29.59;73.45;
11:21:1;21.82;43.22;
11:21:2;21.18;47.55;
11:21:3;18.42;55.03;
11:21:4;27.45;55.90;
11:21:5;24.55;69.95;
11:21:6;17.02;48.78;
11:21:7;27.31;59.51;
11:21:8;25.21;48.20;
11:21:9;28.95;78.41;
11:21:10;17.22;67.55;
11:21:11;26.73;60.06;
11:21:12;24.64;39.52;
11:21:13;29.67;33.90;
11:21:14;27.33;68.19;
11:21:15;23.26;64.22;
11:21:16;22.01;68.93;
11:21:17;25.58;37.61;
11:21:18;25.13;79.22;
11:21:19;27.92;70.96;
11:21:20;25.15;69.85;
11:21:21;24.55;76.05;
11:21:22;16.07;72.61;
11:21:23;27.65;30.70;
11:21:24;28.75;72.81;
11:21:25;19.88;78.72;
11:21:26;27.09;73.24;
11:21:27;28.38;51.68;
11:21:28;26.59;77.79;
11:21:29;17.66;63.69;
11:21:30;27.25;66.43;
11:21:31;19.71;59.70;
11:21:32;22.28;79.42;
11:21:33;25.55;41.64;
11:21:34;29.93;44.95;
11:21:35;27.66;70.27;
11:21:36;26.26;35.50;
11:21:37;16.91;54.97;
11:21:38;20.14;58.88;
11:21:39;26.32;38.93;
11:21:40;16.27;35.54;
11:21:41;25.31;34.23;
11:21:42;23.64;56.82;
11:21:43;27.40;77.52;
11:21:44;19.36;72.87;
11:21:45;19.74;72.98;
11:21:46;28.23;79.53;
11:21:47;18.89;50.98;
11:21:48;15.56;43.96;
11:21:49;17.02;74.25;
11:21:50;24.94;30.16;
11:21:51;17.64;45.79;
11:21:52;24.03;44.52;
11:21:53;26.66;50.98;
11:21:54;20.95;57.38;
11:21:55;16.12;68.28;
11:21:56;15.50;47.10;
11:21:57;15.56;52.71;
11:21:58;19.39;75.28;
11:21:59;19.37;32.03;
11:22:0;25.98;71.92;
11:22:1;19.81;58.58;
11:22:2;15.83;55.01;
11:22:3;18.54;64.09;
11:22:4;29.48;59.88;
11:22:5;15.37;69.74;
11:22:6;20.54;73.67;
11:22:7;27.54;74.60;
11:22:8;19.01;71.54;
11:22:9;26.53;34.37;
11:22:10;15.04;47.76;
11:22:11;23.44;37.90;
11:22:12;22.14;38.65;
11:22:13;28.29;45.88;
11:22:14;16.03;31.54;
11:22:15;25.35;61.43;
11:22:16;29.12;63.05;
11:22:17;28.20;57.45;
11:22:18;23.87;51.53;
11:22:19;27.46;55.67;
11:22:20;16.84;36.05;
11:22:21;19.65;41.92;
11:22:22;24.73;42.48;
11:22:23;24.34;73.77;
11:22:24;19.03;44.30;
11:22:25;26.99;79.27;
11:22:26;23.42;33.10;
11:22:27;19.62;36.44;
11:22:28;17.98;54.43;
11:22:29;29.81;45.78;
11:22:30;28.00;46.44;
11:22:31;18.37;43.56;
11:22:32;23.42;52.55;
11:22:33;23.94;44.29;
11:22:34;24.30;71.66;
11:22:35;15.29;62.10;
11:22:36;19.88;55.44;
11:22:37;24.31;44.38;
11:22:38;19.12;71.89;
11:22:39;28.45;78.07;
11:22:40;25.45;75.01;
11:22:41;29.03;70.88;
11:22:42;15.40;65.80;
11:22:43;24.36;45.09;
11:22:44;19.79;45.70;
11:22:45;21.41;44.05;
11:22:46;19.50;75.52;
11:22:47;18.84;68.13;
11:22:48;18.52;57.12;
11:22:49;27.34;63.82;
11:22:50;18.23;64.36;
11:22:51;21.43;30.87;
11:22:52;15.31;58.04;
11:22:53;28.92;52.20;
11:22:54;20.41;72.17;
11:22:55;17.65;33.74;
11:22:56;21.55;33.57;
11:22:57;28.70;74.26;
11:22:58;24.03;36.51;
11:22:59;29.86;54.04;
11:23:0;29.98;79.46;
11:23:1;20.52;77.26;
11:23:2;28.28;30.29;
11:23:3;17.70;51.41;
11:23:4;17.76;52.68;
11:23:5;18.69;54.10;
11:23:6;29.46;34.78;
11:23:7;27.11;41.46;
11:23:8;26.74;70.14;
11:23:9;15.83;53.58;
11:23:10;25.41;48.70;
11:23:11;16.64;59.78;
11:23:12;28.43;65.86;
11:23:13;15.94;63.37;
11:23:14;25.42;74.33;
11:23:15;26.57;67.18;
11:23:16;22.39;60.68;
11:23:17;28.59;69.86;
11:23:18;23.38;79.02;
11:23:19;23.42;78.12;
11:23:20;21.29;44.17;
11:23:21;27.48;33.64;
11:23:22;15.17;68.20;
11:23:23;23.00;64.60;
11:23:24;20.47;62.22;
11:23:25;15.58;53.19;
11:23:26;25.69;61.57;
11:23:27;15.77;35.61;
11:23:28;15.74;49.98;
11:23:29;21.01;62.09;
11:23:30;15.98;68.56;
11:23:31;21.18;73.15;
11:23:32;20.12;45.62;
11:23:33;15.95;69.22;
11:23:34;19.43;43.66;
11:23:35;21.94;42.80;
11:23:36;21.28;39.56;
11:23:37;17.84;67.30;
11:23:38;16.64;43.24;
11:23:39;23.75;56.14;
11:23:40;22.05;72.56;
11:23:41;24.10;38.14;
11:23:42;29.05;69.23;
11:23:43;24.46;44.15;
11:23:44;19.94;59.08;
11:23:45;20.17;74.24;
11:23:46;20.71;59.19;
11:23:47;23.45;78.70;
11:23:48;15.84;41.87;
11:23:49;15.68;72.30;
11:23:50;21.98;47.49;
11:23:51;15.55;54.46;
11:23:52;17.69;58.54;
11:23:53;20.17;67.59;
11:23:54;24.74;75.12;
11:23:55;23.63;42.78;
11:23:56;19.32;61.21;
11:23:57;27.27;40.20;
11:23:58;26.65;41.99;
11:23:59;17.21;76.42;
11:24:0;21.79;65.21;
11:24:1;19.12;56.93;
11:24:2;22.56;61.28;
11:24:3;27.64;47.68;
11:24:4;16.79;48.65;
11:24:5;29.70;77.33;
11:24:6;28.77;56.99;
11:24:7;27.65;78.39;
11:24:8;20.64;49.42;
11:24:9;20.46;52.44;
11:24:10;18.91;59.76;
11:24:11;15.13;33.85;
11:24:12;27.63;51.12;
11:24:13;26.39;36.31;
11:24:14;20.19;70.17;
11:24:15;27.22;47.37;
11:24:16;28.30;69.84;
11:24:17;24.95;56.89;
11:24:18;19.53;37.55;
11:24:19;17.23;55.88;
11:24:20;18.33;68.81;
11:24:21;18.25;73.53;
11:24:22;23.95;48.10;
11:24:23;20.41;55.16;
11:24:24;26.78;37.25;
11:24:25;24.11;54.63;
11:24:26;28.91;61.97;
11:24:27;24.29;75.58;
11:24:28;20.04;54.91;
11:24:29;28.83;63.18;
11:24:30;15.47;78.88;
11:24:31;17.11;46.97;
11:24:32;28.31;62.29;
11:24:33;19.05;43.51;
11:24:34;21.50;70.25;
11:24:35;28.03;49.20;
11:24:36;18.32;55.93;
11:24:37;21.70;58.02;
11:24:38;21.81;62.71;
11:24:39;19.91;69.79;
11:24:40;28.00;60.95;
11:24:41;28.07;72.55;
11:24:42;15.27;58.08;
11:24:43;15.89;38.21;
